,user,course,account,year,progress
2881,1935104,489663,3830,2019,6.32
2882,1935104,488894,3830,2019,20.0
2883,1935104,488885,3830,2019,15.0
2884,1935104,488892,3830,2019,96.97
2885,1607183,416837,3819,2016,8.69
2886,1937052,502362,3824,2020,83.35
2887,1937052,502363,3824,2020,20.49
2888,1644337,445909,3883,2017,48.78
2889,1644337,445906,3883,2017,66.55
2890,1644337,469751,3883,2018,61.44
2891,1644337,469751,3883,2018,61.44
2892,1644337,470998,3883,2018,48.72
2893,1644337,469749,3883,2018,53.72
2894,1891895,501894,3820,2020,8.33
2895,1891895,502199,3820,2020,1.23
2896,1891895,502190,3820,2020,43.26
2897,1898560,489074,3883,2019,84.04
2898,1898560,516172,3835,2020,18.15
2899,1728364,416919,3820,2016,78.45
2900,1728364,416923,3820,2016,31.04
2901,1898003,489074,3883,2019,68.83
2902,1805760,456171,3911,2017,0.99
2903,1852629,472576,3838,2018,21.52
2904,1881009,470706,3825,2018,100.0
2905,1881011,470706,3825,2018,100.0
2906,1881011,502720,3830,2020,100.0
2907,1881011,502722,3830,2020,59.99
2908,1881011,502723,3830,2020,20.0
2909,1881011,501865,3833,2020,5.16
2910,1907516,488788,3838,2019,95.13
2911,1907516,488801,3838,2019,70.69
2912,1907516,488812,3838,2019,81.82
2913,1907516,488776,3838,2019,1.51
2914,1992195,502720,3830,2020,9.89
2915,1992195,502723,3830,2020,6.48
2916,1804821,441094,3848,2017,86.84
2917,1563193,488509,3819,2019,0.25
2918,1563193,501968,3819,2020,80.19
2919,1996448,502119,3834,2020,22.56
2920,1892413,488498,3819,2019,35.05
2921,1584075,521308,3946,2020,26.13
2922,1584075,521307,3946,2020,41.91
2923,1692901,470095,3834,2018,1.48
2924,1853429,470901,3821,2018,8.17
2925,1853429,470909,3821,2018,100.0
2926,1853429,470898,3821,2018,100.0
2927,1855256,469751,3883,2018,76.8
2928,1855256,469751,3883,2018,76.8
2929,1855256,470998,3883,2018,48.72
2930,1889515,489124,3834,2019,39.46
2931,1854704,440936,3825,2017,100.0
2932,1854668,489256,3848,2019,100.0
2933,1586829,416721,3824,2016,59.43
2934,1988695,511034,3911,2020,33.33
2935,1988695,501925,3911,2020,89.0
2936,1992233,501869,3833,2020,0.06
2937,1870551,521307,3946,2020,56.29
2938,1870551,521308,3946,2020,24.04
2939,1925376,501884,3833,2020,77.99
2940,1898005,488778,3838,2019,60.91
2941,1898005,488788,3838,2019,55.43
2942,1801881,416663,3848,2016,7.74
2943,1801881,470751,3848,2018,33.1
2944,1801881,470753,3848,2018,13.82
2945,1846310,489206,3820,2019,74.07
2946,1846310,501894,3820,2020,8.33
2947,1879921,502608,3944,2020,70.33
2948,1666810,445908,3883,2017,96.45
2949,1666810,445897,3883,2017,0.27
2950,1869683,470998,3883,2018,73.14
2951,1869683,469749,3883,2018,38.37
2952,1583175,445897,3883,2017,0.08
2953,1583175,445898,3883,2017,40.24
2954,1582380,441003,3820,2017,99.55
2955,1992321,501999,3837,2020,15.0
2956,1992321,502002,3837,2020,25.0
2957,1804518,469751,3883,2018,100.0
2958,1804518,470998,3883,2018,49.45
2959,1804518,469749,3883,2018,46.28
2960,1804518,523791,3883,2020,36.36
2961,1891133,488517,3819,2019,92.06
2962,1891133,488498,3819,2019,79.92
2963,1891133,501968,3819,2020,10.76
2964,1994781,502362,3824,2020,42.3
2965,1510543,470546,3824,2018,99.98
2966,1895447,489124,3834,2019,9.23
2967,1991522,502147,3829,2020,65.73
2968,1991522,502148,3829,2020,6.06
2969,1991522,502149,3829,2020,0.06
2970,1991522,502151,3829,2020,46.07
2971,1991522,511039,3829,2020,16.67
2972,1889370,470952,3824,2018,99.99
2973,1889370,502365,3824,2020,48.19
2974,1898006,489124,3834,2019,77.58
2975,1871577,488946,3866,2019,50.0
2976,1983202,511034,3911,2020,16.67
2977,1983202,501927,3911,2020,41.61
2978,1996743,516172,3835,2020,18.15
2979,1756190,417892,3834,2016,90.72
2980,1847497,470563,3843,2018,16.79
2981,1847497,470565,3843,2018,90.23
2982,857266,502586,3843,2020,30.28
2983,857266,502591,3843,2020,8.99
2984,1250024,502161,3820,2020,16.53
2985,1648888,470263,3820,2018,100.0
2986,1998894,523717,3821,2020,66.87
2987,1998894,501867,3821,2020,8.33
2988,1998894,502315,3821,2020,27.97
2989,1810341,456171,3911,2017,0.99
2990,1870155,489124,3834,2019,39.91
2991,1807168,501962,3819,2020,20.0
2992,1807168,488559,3832,2019,62.31
2993,1625448,511570,3827,2020,81.73
2994,1625448,511571,3827,2020,72.89
2995,1625448,511572,3827,2020,62.53
2996,1625448,511573,3827,2020,61.91
2997,1625448,501871,3827,2020,25.86
2998,1625448,511573,3827,2020,61.91
2999,1625448,501871,3827,2020,25.86
3000,1919135,489059,3883,2019,83.33
3001,1919135,489074,3883,2019,62.34
3002,1993262,502152,3820,2020,56.89
3003,1890715,489124,3834,2019,100.0
3004,1890715,489251,3820,2019,100.0
3005,1890715,489209,3820,2019,100.0
3006,1890715,489223,3820,2019,19.72
3007,1303641,488517,3819,2019,54.3
3008,1303641,488508,3819,2019,45.24
3009,1920038,488517,3819,2019,94.01
3010,1920038,501911,3819,2020,25.0
3011,1920038,501994,3819,2020,0.25
3012,1920038,502028,3832,2020,10.74
3013,1897350,489124,3834,2019,94.09
3014,1897350,489124,3834,2019,94.09
3015,1897350,489069,3834,2019,93.01
3016,1897350,489069,3834,2019,93.01
3017,1897350,489102,3834,2019,56.36
3018,1632908,487500,3833,2019,64.94
3019,1632908,501944,3833,2020,6.91
3020,1917051,502826,3866,2020,97.06
3021,1852973,502821,3866,2020,58.33
3022,1852973,501904,3866,2020,16.67
3023,1874427,470706,3825,2018,100.0
3024,1895450,489074,3883,2019,84.12
3025,1667167,445908,3883,2017,96.46
3026,1667167,445897,3883,2017,0.29
3027,1667167,445909,3883,2017,48.78
3028,1667167,445906,3883,2017,66.55
3029,1868770,470998,3883,2018,67.0
3030,1868770,469749,3883,2018,61.39
3031,1871004,521307,3946,2020,37.7
3032,1871004,521308,3946,2020,62.5
3033,1996349,501961,3819,2020,43.41
3034,1593778,501959,3819,2020,96.1
3035,1593778,501963,3819,2020,18.56
3036,1890115,470849,3840,2018,18.86
3037,1897064,488932,3866,2019,47.13
3038,1897064,488941,3866,2019,100.0
3039,1615144,516219,3842,2020,88.05
3040,1992688,502362,3824,2020,70.44
3041,1723897,470901,3821,2018,100.0
3042,1723897,470902,3821,2018,57.44
3043,1723897,471058,3821,2018,5.58
3044,1666342,417154,3821,2016,3.41
3045,1666342,441052,3821,2017,99.11
3046,1666342,441051,3821,2017,7.46
3047,1666342,441054,3821,2017,83.17
3048,1666342,447429,3821,2017,100.0
3049,1666342,441055,3821,2017,13.61
3050,1666342,462925,3821,2017,22.11
3051,1666342,447428,3821,2017,100.0
3052,1666342,447431,3821,2017,100.0
3053,1836966,440935,3825,2017,50.47
3054,1845787,502119,3834,2020,73.83
3055,1881366,488475,3911,2019,69.51
3056,1885087,471202,3835,2018,55.94
3057,1994715,502152,3820,2020,35.34
3058,1858253,489045,3824,2019,21.06
3059,1669631,416838,3819,2016,79.34
3060,1991980,502793,3883,2020,82.01
3061,1991980,502821,3866,2020,57.35
3062,1991980,502828,3866,2020,94.12
3063,1991980,502826,3866,2020,97.06
3064,1923480,501904,3866,2020,16.67
3065,1923480,502821,3866,2020,56.86
3066,1923480,502823,3866,2020,36.04
3067,1923480,502826,3866,2020,38.24
3068,1992615,501894,3820,2020,16.67
3069,1992615,502158,3820,2020,0.94
3070,1992615,502167,3820,2020,0.33
3071,1736531,470706,3825,2018,100.0
3072,1587636,445908,3883,2017,100.0
3073,1587636,445897,3883,2017,0.28
3074,1587636,445906,3883,2017,66.56
3075,1825125,489108,3834,2019,84.78
3076,1669955,440939,3824,2017,0.7
3077,2000020,502721,3830,2020,20.0
3078,2000020,502722,3830,2020,0.08
3079,2000020,502723,3830,2020,14.99
3080,2000020,502720,3830,2020,20.0
3081,2000020,502722,3830,2020,0.08
3082,1994783,502152,3820,2020,56.9
3083,1892444,488498,3819,2019,38.01
3084,1874099,450146,3830,2017,57.81
3085,1987872,511034,3911,2020,16.67
3086,1987872,501927,3911,2020,13.07
3087,1571573,498240,3843,2019,17.64
3088,1805762,447430,3821,2017,100.0
3089,1805762,441051,3821,2017,3.32
3090,1805762,441052,3821,2017,101.1
3091,1805762,441054,3821,2017,55.11
3092,1825693,502807,3840,2020,100.0
3093,1825693,502848,3840,2020,4.13
3094,1914967,489085,3824,2019,29.97
3095,1831275,516173,3836,2020,33.12
3096,1831275,501922,3836,2020,33.33
3097,1872527,489178,3883,2019,100.0
3098,1872527,489132,3883,2019,97.08
3099,1872527,502777,3883,2020,66.66
3100,1872527,523303,3883,2020,100.0
3101,1872527,489115,3883,2019,45.45
3102,1988533,502821,3866,2020,57.84
3103,1988533,502845,3866,2020,1.39
3104,1673074,445908,3883,2017,96.79
3105,1673074,445897,3883,2017,0.3
3106,1853824,469751,3883,2018,84.57
3107,1853824,469749,3883,2018,53.72
3108,1853824,489074,3883,2019,70.27
3109,1853824,489115,3883,2019,100.0
3110,1853824,489122,3883,2019,100.0
3111,1853824,489074,3883,2019,70.27
3112,1853824,489071,3883,2019,100.0
3113,1853824,489168,3883,2019,100.0
3114,1853824,489132,3883,2019,100.0
3115,1853824,523303,3883,2020,100.0
3116,1842345,470263,3820,2018,100.0
3117,1842345,502841,3840,2020,100.0
3118,1842345,501913,3840,2020,100.0
3119,1842345,502844,3840,2020,10.51
3120,1842345,502844,3840,2020,10.51
3121,1910395,501888,3848,2020,26.09
3122,1910395,511092,3848,2020,7.23
3123,1849527,470791,3839,2018,34.0
3124,1849527,502748,3839,2020,68.07
3125,1994717,501962,3819,2020,52.5
3126,1992767,516173,3836,2020,64.91
3127,1992767,501922,3836,2020,66.67
3128,1852839,489124,3834,2019,95.71
3129,1852839,489069,3834,2019,100.0
3130,1852839,502101,3834,2020,76.27
3131,1852839,502115,3834,2020,36.63
3132,1852839,502029,3832,2020,23.03
3133,1934004,501939,3837,2020,25.0
3134,1934004,502013,3837,2020,20.0
3135,1934004,502001,3837,2020,20.0
3136,1934004,501998,3837,2020,19.99
3137,1933934,501898,3834,2020,16.67
3138,1933934,502119,3834,2020,42.53
3139,1883375,471202,3835,2018,55.94
3140,1992198,502362,3824,2020,100.0
3141,1992198,502363,3824,2020,62.38
3142,1759524,440943,3824,2017,5.95
3143,1925464,498240,3843,2019,38.98
3144,1925464,488896,3843,2019,1.6
3145,1983211,502152,3820,2020,100.0
3146,1983211,502158,3820,2020,29.11
3147,1983211,501894,3820,2020,16.67
3148,1829792,456171,3911,2017,1.0
3149,1874845,472576,3838,2018,21.53
3150,1917263,489059,3883,2019,50.0
3151,1917263,489074,3883,2019,39.35
3152,1917263,489074,3883,2019,39.35
3153,1917263,489112,3883,2019,8.57
3154,1994718,502119,3834,2020,14.97
3155,1158491,511033,3839,2020,70.25
3156,1894225,489043,3839,2019,45.39
3157,1894225,489099,3839,2019,66.07
3158,1894225,511033,3839,2020,100.0
3159,1894225,502794,3839,2020,25.0
3160,1897346,489124,3834,2019,11.58
3161,1992116,502821,3866,2020,92.65
3162,1992116,502828,3866,2020,94.11
3163,1988932,502720,3830,2020,99.5
3164,1988932,502722,3830,2020,46.24
3165,1988932,502723,3830,2020,15.19
3166,1630630,462018,3833,2017,56.18
3167,1858863,489089,3824,2019,98.7
3168,1858863,489045,3824,2019,2.14
3169,1858863,502366,3824,2020,79.1
3170,1869731,489085,3824,2019,45.28
3171,1869731,501932,3824,2020,51.67
3172,1869731,502365,3824,2020,77.61
3173,1921146,489124,3834,2019,1.93
3174,1989196,502821,3866,2020,57.84
3175,1989196,502828,3866,2020,100.0
3176,1989196,502826,3866,2020,100.0
3177,1889507,470895,3821,2018,100.0
3178,1876989,497028,3819,2019,17.47
3179,1876989,501963,3819,2020,2.79
3180,1879645,501914,3833,2020,75.0
3181,1879645,501886,3833,2020,42.1
3182,1879645,501899,3833,2020,18.45
3183,1815490,489045,3824,2019,10.94
3184,1900288,501944,3833,2020,0.19
3185,1855357,511579,3945,2020,44.6
3186,1855357,511578,3945,2020,76.65
3187,1855357,501882,3945,2020,25.0
3188,1898008,488778,3838,2019,60.91
3189,1898008,488788,3838,2019,65.89
3190,1999955,502119,3834,2020,30.72
3191,1895346,488474,3911,2019,91.44
3192,1895346,488472,3911,2019,27.75
3193,1895346,488464,3911,2019,8.32
3194,1896161,489112,3883,2019,83.07
3195,1669704,488517,3819,2019,40.9
3196,1669704,488534,3819,2019,38.63
3197,1669704,501970,3819,2020,4.76
3198,1994271,502362,3824,2020,93.13
3199,1994271,502363,3824,2020,0.61
3200,1854125,489062,3839,2019,72.14
3201,1854125,502221,3839,2020,27.89
3202,1854125,502761,3839,2020,10.18
3203,1933990,501913,3840,2020,100.0
3204,1933990,502815,3840,2020,100.0
3205,1933990,502806,3840,2020,34.48
3206,1933990,502806,3840,2020,34.48
3207,1902488,489124,3834,2019,1.93
3208,1858283,488474,3911,2019,90.92
3209,1858283,488475,3911,2019,19.98
3210,1858283,488472,3911,2019,79.36
3211,1858283,488464,3911,2019,86.21
3212,1858283,488462,3911,2019,9.08
3213,1858283,488469,3911,2019,100.0
3214,1858283,488475,3911,2019,19.98
3215,1984299,488801,3838,2019,33.01
3216,1984299,488812,3838,2019,2.55
3217,1984299,520876,3838,2020,41.56
3218,1867323,502309,3821,2020,100.0
3219,1867323,502305,3821,2020,34.89
3220,1867323,523717,3821,2020,67.18
3221,1872023,488474,3911,2019,91.77
3222,1872023,488475,3911,2019,37.6
3223,1872023,488472,3911,2019,51.95
3224,1872023,488464,3911,2019,91.94
3225,1872023,488462,3911,2019,73.0
3226,1872023,488469,3911,2019,100.0
3227,1872023,488475,3911,2019,37.6
3228,1872023,488467,3911,2019,95.42
3229,1869726,471202,3835,2018,55.94
3230,1869726,501959,3819,2020,96.32
3231,1869726,501911,3819,2020,25.0
3232,1869726,501911,3819,2020,25.0
3233,1869726,501967,3819,2020,35.46
3234,1896160,502793,3883,2020,81.95
3235,1991873,502821,3866,2020,57.35
3236,1991873,502828,3866,2020,94.12
3237,1991873,502826,3866,2020,97.05
3238,1610594,502720,3830,2020,100.01
3239,1610594,502722,3830,2020,31.35
3240,1610594,502723,3830,2020,2.5
3241,1932508,501886,3833,2020,42.15
3242,1932508,501906,3833,2020,6.25
3243,1938099,502720,3830,2020,99.87
3244,1938099,502722,3830,2020,28.87
3245,1830971,472576,3838,2018,12.11
3246,2000188,501884,3833,2020,81.79
3247,1992820,502821,3866,2020,56.4
3248,1992820,502828,3866,2020,94.12
3249,1992820,502826,3866,2020,97.06
3250,1569080,416919,3820,2016,78.02
3251,1569080,416923,3820,2016,100.0
3252,1569080,416931,3820,2016,38.94
3253,1986962,501896,3833,2020,15.63
3254,1996082,502720,3830,2020,67.26
3255,1996082,502722,3830,2020,60.0
3256,1898917,489124,3834,2019,95.7
3257,1894758,488474,3911,2019,86.81
3258,1894758,488475,3911,2019,3.33
3259,1894758,488472,3911,2019,27.75
3260,1869155,488530,3819,2019,35.9
3261,1992821,520870,3838,2020,65.14
3262,1858200,470751,3848,2018,67.88
3263,1858200,489384,3848,2018,7.99
3264,2001335,501944,3833,2020,100.0
3265,1618213,416723,3824,2016,100.0
3266,1933341,488475,3911,2019,15.99
3267,1933341,488462,3911,2019,38.84
3268,1933341,488467,3911,2019,1.79
3269,1933341,488472,3911,2019,51.83
3270,1841433,489069,3834,2019,100.0
3271,1841433,497292,3834,2019,100.0
3272,1841433,489102,3834,2019,100.0
3273,1841433,502105,3834,2020,1.91
3274,1752584,502371,3824,2020,100.0
3275,1752584,502372,3824,2020,100.0
3276,1856676,472576,3838,2018,74.45
3277,1835956,520843,3946,2020,58.29
3278,1835956,520844,3946,2020,15.05
3279,1844511,488559,3832,2019,43.61
3280,1992607,502152,3820,2020,35.35
3281,1731168,501964,3819,2020,20.41
3282,1863752,488932,3866,2019,24.13
3283,1863752,488941,3866,2019,5.28
3284,1810349,488783,3829,2019,27.0
3285,1832361,516173,3836,2020,35.16
3286,1992822,520870,3838,2020,95.65
3287,1920395,489269,3821,2019,1.46
3288,1920959,501932,3824,2020,51.66
3289,1920959,502362,3824,2020,88.48
3290,1709226,488517,3819,2019,92.06
3291,1709226,488530,3819,2019,41.82
3292,1709226,501963,3819,2020,68.48
3293,1709226,501911,3819,2020,25.0
3294,1990238,501922,3836,2020,66.67
3295,1923078,489124,3834,2019,13.73
3296,1996190,502569,3848,2020,99.17
3297,1905106,489124,3834,2019,13.73
3298,1256723,441094,3848,2017,91.75
3299,1438535,488562,3819,2019,0.01
3300,1753127,417892,3834,2016,71.22
3301,1898009,489074,3883,2019,92.13
3302,1895645,488778,3838,2019,60.9
3303,1895645,488788,3838,2019,19.61
3304,1830831,489124,3834,2019,95.52
3305,1649624,487498,3833,2019,10.76
3306,1649624,501944,3833,2020,5.95
3307,1649624,501884,3833,2020,7.91
3308,1886265,490292,3835,2019,72.73
3309,1886265,516173,3836,2020,49.62
3310,1886265,501922,3836,2020,66.67
3311,1918769,501898,3834,2020,33.33
3312,1918769,502129,3834,2020,10.0
3313,1853496,488932,3866,2019,100.0
3314,1853496,488941,3866,2019,100.0
3315,1681895,456171,3911,2017,1.0
3316,1920377,488778,3838,2019,19.76
3317,1920377,488788,3838,2019,0.97
3318,1856066,488932,3866,2019,11.5
3319,1197322,501922,3836,2020,100.0
3320,1607568,416930,3820,2016,33.7
3321,1607568,441021,3820,2017,39.81
3322,1829749,440937,3830,2017,100.0
3323,1843930,470706,3825,2018,100.0
3324,1898556,489124,3834,2019,100.0
3325,1898556,497292,3834,2019,100.0
3326,1904111,489124,3834,2019,8.37
3327,1746139,488504,3819,2019,40.12
3328,1898567,498240,3843,2019,8.82
3329,1898567,488881,3843,2019,6.66
3330,1798742,416663,3848,2016,7.74
3331,1798742,441096,3848,2017,14.66
3332,1718607,502806,3840,2020,20.0
3333,1805721,470998,3883,2018,79.22
3334,1816269,488778,3838,2019,60.9
3335,1816269,502560,3838,2020,10.7
3336,1816269,520870,3838,2020,10.86
3337,1895344,488778,3838,2019,60.91
3338,1895344,488788,3838,2019,97.83
3339,1895344,488812,3838,2019,2.54
3340,1987571,501894,3820,2020,16.67
3341,1987571,502154,3820,2020,22.41
3342,1996191,502305,3821,2020,13.33
3343,1996191,502309,3821,2020,100.0
3344,1996191,523717,3821,2020,57.22
3345,1846785,489124,3834,2019,42.56
3346,1846785,497292,3834,2019,100.0
3347,1846785,501894,3820,2020,8.33
3348,1846785,502147,3829,2020,10.66
3349,1846785,511039,3829,2020,8.33
3350,1867356,501868,3947,2020,11.11
3351,1813889,447430,3821,2017,100.0
3352,1813889,441051,3821,2017,10.78
3353,1813889,441052,3821,2017,100.64
3354,1813889,441054,3821,2017,52.8
3355,2001198,502119,3834,2020,11.46
3356,1673116,416720,3824,2016,95.57
3357,1878610,489087,3840,2019,11.0
3358,1918143,489059,3883,2019,83.34
3359,1918143,489074,3883,2019,39.76
3360,2006905,501959,3819,2020,94.47
3361,2006905,501959,3819,2020,94.47
3362,2006905,501962,3819,2020,40.83
3363,1608597,440939,3824,2017,78.91
3364,1836616,441052,3821,2017,4.56
3365,1836616,441051,3821,2017,7.46
3366,1836616,441054,3821,2017,52.8
3367,1926049,488932,3866,2019,12.64
3368,1766402,441094,3848,2017,43.67
3369,1766402,489384,3848,2018,88.75
3370,1842361,470790,3839,2018,95.25
3371,1842361,471137,3839,2018,61.55
3372,1879895,472576,3838,2018,21.52
3373,1879895,469749,3883,2018,46.04
3374,1879895,469744,3883,2018,100.0
3375,1879895,469751,3883,2018,53.77
3376,1879895,489074,3883,2019,84.01
3377,1879895,489059,3883,2019,66.67
3378,1879895,489074,3883,2019,84.01
3379,1879895,489112,3883,2019,8.58
3380,1879895,516234,3883,2020,94.11
3381,1921759,501898,3834,2020,8.33
3382,1898011,489074,3883,2019,100.0
3383,1898011,489059,3883,2019,66.67
3384,1878733,470706,3825,2018,100.0
3385,1575669,416722,3824,2016,100.0
3386,1807803,472576,3838,2018,66.37
3387,1994720,502119,3834,2020,7.16
3388,1888591,489067,3824,2019,49.14
3389,1888591,489045,3824,2019,11.67
3390,1874400,470790,3839,2018,73.06
3391,1850127,470700,3825,2018,23.36
3392,1917773,488778,3838,2019,19.75
3393,1855237,488474,3911,2019,91.25
3394,1855237,488475,3911,2019,40.22
3395,1855237,488472,3911,2019,74.77
3396,1855237,488464,3911,2019,91.4
3397,1855237,488462,3911,2019,41.2
3398,1855237,488475,3911,2019,40.22
3399,1855237,488467,3911,2019,93.38
3400,1855237,511034,3911,2020,33.33
3401,1671390,488517,3819,2019,47.35
3402,1856896,502119,3834,2020,71.2
3403,1873316,470264,3820,2018,18.11
3404,1873316,489223,3820,2019,19.72
3405,1873316,501894,3820,2020,33.33
3406,1894470,488462,3911,2019,71.12
3407,1894470,488469,3911,2019,46.6
3408,1894470,488475,3911,2019,15.58
3409,1894470,488467,3911,2019,18.59
3410,1894470,488472,3911,2019,51.61
3411,1985765,502569,3848,2020,97.17
3412,1919042,489702,3832,2019,71.4
3413,1869505,470998,3883,2018,97.51
3414,1869505,488542,3837,2019,20.0
3415,1869505,488545,3837,2019,20.0
3416,1869505,502013,3837,2020,20.0
3417,1869505,502016,3837,2020,20.0
3418,1869505,501998,3837,2020,20.0
3419,1869505,502001,3837,2020,20.0
3420,1869505,502004,3837,2020,8.89
3421,1266708,489124,3834,2019,93.27
3422,1266708,489069,3834,2019,54.28
3423,1936173,501913,3840,2020,100.0
3424,1936173,502815,3840,2020,100.0
3425,1936173,502806,3840,2020,35.68
3426,1936173,502806,3840,2020,35.68
3427,1873489,440936,3825,2017,100.0
3428,1895602,489074,3883,2019,92.03
3429,1643751,487498,3833,2019,10.63
3430,1643751,501944,3833,2020,5.95
3431,1643751,501873,3833,2020,9.16
3432,1874929,472576,3838,2018,3.59
3433,1799202,489384,3848,2018,59.36
3434,1906902,502119,3834,2020,94.91
3435,1906902,501898,3834,2020,8.33
3436,1906902,502115,3834,2020,30.93
3437,1631057,488547,3819,2019,2.08
3438,1919415,488778,3838,2019,19.75
3439,1919415,488788,3838,2019,49.33
3440,1836356,472576,3838,2018,66.37
3441,1853952,488778,3838,2019,44.44
3442,1840846,440941,3824,2017,56.21
3443,1990516,501959,3819,2020,48.28
3444,1990516,501938,3832,2020,25.0
3445,1990516,502023,3832,2020,74.48
3446,1892410,488475,3911,2019,85.35
3447,1810377,489189,3944,2019,99.85
3448,1810377,502611,3944,2020,17.56
3449,1896326,489067,3824,2019,67.48
3450,1586833,502760,3839,2020,49.99
3451,1573450,511573,3827,2020,39.78
3452,1573450,501871,3827,2020,25.86
3453,1830226,500012,3827,2019,100.0
3454,1830226,511574,3827,2020,82.17
3455,1830226,511575,3827,2020,72.58
3456,1830226,511576,3827,2020,89.07
3457,1830226,511577,3827,2020,45.85
3458,1830226,501871,3827,2020,51.72
3459,1643499,501896,3833,2020,19.34
3460,1869009,469749,3883,2018,53.73
3461,1717817,488517,3819,2019,1.99
3462,1717817,501970,3819,2020,91.34
3463,1717817,501968,3819,2020,28.85
3464,1666821,456171,3911,2017,0.97
3465,1872528,470263,3820,2018,0.86
3466,1872528,470265,3820,2018,58.57
3467,1872528,470266,3820,2018,89.44
3468,1872528,470268,3820,2018,100.0
3469,1872528,501894,3820,2020,8.33
3470,1872528,502179,3820,2020,85.51
3471,1872528,502197,3820,2020,0.7
3472,1895454,511033,3839,2020,100.0
3473,1895454,502221,3839,2020,34.0
3474,1895454,502743,3839,2020,100.0
3475,1895454,502761,3839,2020,5.39
3476,1807804,497292,3834,2019,17.87
3477,1992826,502152,3820,2020,35.35
3478,1988529,511578,3945,2020,56.69
3479,1988529,511579,3945,2020,43.96
3480,1988529,501882,3945,2020,25.0
3481,1666826,416729,3824,2016,100.0
3482,1666826,440944,3824,2017,100.0
3483,1666826,440945,3824,2017,100.0
3484,1666826,440946,3824,2017,30.95
3485,1593706,416724,3824,2016,100.0
3486,1895455,489074,3883,2019,92.08
3487,1922577,502368,3824,2020,77.73
3488,1922577,502370,3824,2020,11.11
3489,1992827,502362,3824,2020,84.43
3490,1992827,502363,3824,2020,3.41
3491,2006507,501959,3819,2020,1.19
3492,2006507,501959,3819,2020,1.19
3493,2006507,501962,3819,2020,55.0
3494,1984831,501922,3836,2020,33.33
3495,1903556,489124,3834,2019,9.44
3496,1903556,502793,3883,2020,55.68
3497,1688402,416720,3824,2016,100.0
3498,1688402,440941,3824,2017,99.29
3499,1688402,470546,3824,2018,97.78
3500,1807780,456171,3911,2017,0.98
3501,1936744,501913,3840,2020,100.0
3502,1936744,502815,3840,2020,100.0
3503,1936744,502815,3840,2020,100.0
3504,1936744,502806,3840,2020,20.0
3505,1856127,469751,3883,2018,46.08
3506,1856127,469751,3883,2018,46.08
3507,1919349,488510,3819,2019,66.3
3508,1889136,489124,3834,2019,100.0
3509,1889136,489069,3834,2019,100.0
3510,1889136,502115,3834,2020,100.0
3511,1889136,502109,3834,2020,37.32
3512,1880083,501904,3866,2020,16.67
3513,1610568,416721,3824,2016,99.99
3514,1610568,416722,3824,2016,67.33
3515,2006712,501894,3820,2020,8.33
3516,2006712,502158,3820,2020,52.58
3517,2006712,502167,3820,2020,0.33
3518,1692002,470951,3824,2018,8.93
3519,1692002,470546,3824,2018,74.48
3520,1692002,470546,3824,2018,74.48
3521,1756876,511033,3839,2020,58.68
3522,1756876,502792,3839,2020,4.0
3523,1829667,450146,3830,2017,53.62
3524,1846406,440941,3824,2017,39.76
3525,1846406,489045,3824,2019,7.86
3526,1885086,511028,3839,2020,91.13
3527,1885086,502761,3839,2020,24.17
3528,1792119,489169,3834,2019,100.0
3529,1792119,501898,3834,2020,8.33
3530,1626732,489384,3848,2018,8.85
3531,1525073,521307,3946,2020,38.38
3532,1525073,521308,3946,2020,26.01
3533,1904108,489124,3834,2019,46.36
3534,1998916,501959,3819,2020,35.8
3535,1998916,501959,3819,2020,35.8
3536,1998916,501968,3819,2020,5.87
3537,1687228,440942,3824,2017,58.97
3538,1919007,489124,3834,2019,57.08
3539,1898013,489124,3834,2019,11.59
3540,1898013,488508,3819,2019,15.54
3541,1898013,501962,3819,2020,10.0
3542,1996195,502569,3848,2020,92.24
3543,1907750,470706,3825,2018,100.0
3544,1854374,489384,3848,2018,86.22
3545,1854374,489384,3848,2018,86.22
3546,1992199,501921,3911,2020,96.86
3547,1992199,501930,3911,2020,60.2
3548,1992199,502569,3848,2020,99.56
3549,1992199,501923,3911,2020,59.29
3550,1858204,488504,3819,2019,40.11
3551,1826554,441116,3834,2017,31.41
3552,1586844,511034,3911,2020,33.33
3553,1586844,501925,3911,2020,81.68
3554,1936600,497292,3834,2019,26.12
3555,1839082,470901,3821,2018,8.17
3556,1839082,470909,3821,2018,100.0
3557,1839082,470898,3821,2018,100.0
3558,1768790,469751,3883,2018,53.85
3559,1768790,470998,3883,2018,12.18
3560,1768790,469749,3883,2018,30.69
3561,1587600,416819,3834,2016,99.77
3562,1587600,416955,3834,2016,99.92
3563,1547164,501913,3840,2020,100.0
3564,1547164,502815,3840,2020,100.0
3565,1547164,502806,3840,2020,10.0
3566,1547164,502806,3840,2020,10.0
3567,1587595,511033,3839,2020,66.94
3568,1862194,501913,3840,2020,100.0
3569,1862194,502808,3840,2020,100.0
3570,1862194,511028,3839,2020,86.55
3571,1898015,488778,3838,2019,60.9
3572,1898015,489663,3830,2019,12.7
3573,1898015,488894,3830,2019,20.0
3574,1898015,488885,3830,2019,15.19
3575,1898015,502720,3830,2020,19.86
3576,1921123,488778,3838,2019,60.9
3577,1684011,462118,3819,2017,5.16
3578,1981389,511578,3945,2020,68.83
3579,1981389,511579,3945,2020,38.68
